LocationID,PeriodID,Species,CoverClass,Comments
CUVA_InvPla_427,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_429,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_433,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_436,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_43,CUVAInvPla2016May18,IRIS,1,no flower
CUVA_InvPla_442,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_442,CUVAInvPla2016May18,DAGL,3,
CUVA_InvPla_447,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_448,CUVAInvPla2016May18,MYOSO,2,No flower
CUVA_InvPla_44,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_450,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_451,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_451,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_454,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_454,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_455,CUVAInvPla2016May18,DAGL,3,
CUVA_InvPla_457,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_459,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_459,CUVAInvPla2016May18,DAGL,3,
CUVA_InvPla_461,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_462,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_467,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_467,CUVAInvPla2007Jun01,VIBUR,1,
CUVA_InvPla_467,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_470,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_470,CUVAInvPla2007Jun01,PLLA,1,
CUVA_InvPla_470,CUVAInvPla2007Jun01,SODU,1,
CUVA_InvPla_470,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_474,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_481,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_484,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_491,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_49,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_49,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_4,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_501,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_501,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_505,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_506,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_516,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_519,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_51,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_525,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_52,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_530,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_531,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_533,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_534,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_535,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_535,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_536,CUVAInvPla2007Jun01,PLLA,3,
CUVA_InvPla_536,CUVAInvPla2016May18,DAGL,3,
CUVA_InvPla_538,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_53,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_540,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_54,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_550,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_557,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_558,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_55,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_55,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_562,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_563,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_563,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_566,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_567,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_567,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_573,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_574,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_574,CUVAInvPla2016May18,DAGL,3,
CUVA_InvPla_575,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_576,CUVAInvPla2016May18,DAGL,4,
CUVA_InvPla_57,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_581,CUVAInvPla2007Jun01,PLLA,3,
CUVA_InvPla_585,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_58,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_593,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_595,CUVAInvPla2016May18,DAGL,3,
CUVA_InvPla_59,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_607,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_607,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_608,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_60,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_60,CUVAInvPla2016May18,DAGL,5,
CUVA_InvPla_613,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_616,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_616,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_617,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_617,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_61,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_61,CUVAInvPla2016May18,DAGL,5,
CUVA_InvPla_620,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_626,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_627,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_629,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_629,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_629,CUVAInvPla2016May18,MYOSO,2,no flower
CUVA_InvPla_634,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_635,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_636,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_639,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_639,CUVAInvPla2016May18,MYOSO,2,No flower
CUVA_InvPla_63,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_640,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_641,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_649,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_649,CUVAInvPla2016May18,MYOSO,3,No flower
CUVA_InvPla_64,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_650,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_650,CUVAInvPla2016May18,MYOSO,3,No flower
CUVA_InvPla_651,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_651,CUVAInvPla2016May18,MYOSO,3,no flower
CUVA_InvPla_653,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_653,CUVAInvPla2016May18,DAGL,3,
CUVA_InvPla_660,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_661,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_661,CUVAInvPla2016May18,MYOSO,2,No flower
CUVA_InvPla_662,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_66,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_671,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_673,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_67,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_682,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_685,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_68,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_690,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_691,CUVAInvPla2016May18,MYOSO,2,No flower
CUVA_InvPla_693,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_698,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_69,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_6,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_700,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_701,CUVAInvPla2016May18,MYOSO,1,No flowers
CUVA_InvPla_706,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_717,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_720,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_721,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_722,CUVAInvPla2016May18,MYOSO,4,No flower
CUVA_InvPla_727,CUVAInvPla2007Jun01,PLLA,1,
CUVA_InvPla_729,CUVAInvPla2007Jun01,VIBUR,2,
CUVA_InvPla_732,CUVAInvPla2016May18,MYOSO,3,No flower
CUVA_InvPla_734,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_735,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_735,CUVAInvPla2007Jun01,PLLA,1,
CUVA_InvPla_739,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_739,CUVAInvPla2007Jun01,PLLA,1,
CUVA_InvPla_743,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_743,CUVAInvPla2007Jun01,VIBUR,2,
CUVA_InvPla_747,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_747,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_747,CUVAInvPla2016May18,MYOSO,6,No flower
CUVA_InvPla_749,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_749,CUVAInvPla2016May18,IRIS,1,no flower
CUVA_InvPla_749,CUVAInvPla2016May18,MYOSO,3,No flower
CUVA_InvPla_74,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_75,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_760,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_761,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_762,CUVAInvPla2007Jun01,PLLA,1,
CUVA_InvPla_762,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_763,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_763,CUVAInvPla2016May18,MYOSO,4,No flower
CUVA_InvPla_764,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_768,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_768,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_772,CUVAInvPla2016May18,DAGL,1,
CUVA_InvPla_773,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_776,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_776,CUVAInvPla2016May18,MYOSO,1,No flower
CUVA_InvPla_784,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_785,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_786,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_787,CUVAInvPla2016May18,MYOSO,6,No flower
CUVA_InvPla_788,CUVAInvPla2007Jun01,PLLA,2,
CUVA_InvPla_790,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_790,CUVAInvPla2016May18,MYOSO,3,No flower
CUVA_InvPla_792,CUVAInvPla2007Jun01,DAGL,1,
CUVA_InvPla_796,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_799,CUVAInvPla2016May18,MYOSO,4,No flower
CUVA_InvPla_7,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_804,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_808,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_808,CUVAInvPla2016May18,MYOSO,1,Noo flower
CUVA_InvPla_809,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_811,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_812,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_815,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_815,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_817,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_819,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_822,CUVAInvPla2007Jun01,DAGL,2,
CUVA_InvPla_822,CUVAInvPla2016May18,IRIS,1,No flower
CUVA_InvPla_822,CUVAInvPla2016May18,MYOSO,1,No flower
CUVA_InvPla_85,CUVAInvPla2016May18,IRIS,3,No flower
CUVA_InvPla_86,CUVAInvPla2016May18,IRIS,3,No flower
CUVA_InvPla_92,CUVAInvPla2016May18,DAGL,2,
CUVA_InvPla_93,CUVAInvPla2016May18,DAGL,1,
GWCA_InvPla_100,GWCAInvPla2016Aug22,DAGL,1,
GWCA_InvPla_16,GWCAInvPla2006Aug18,DAGL,1,prairie
GWCA_InvPla_23,GWCAInvPla2013Jun24,LOPE,2,
GWCA_InvPla_27,GWCAInvPla2006Aug18,DAGL,1,prairie
GWCA_InvPla_27,GWCAInvPla2016Aug22,DAGL,2,
GWCA_InvPla_32,GWCAInvPla2013Jun24,LOPE,1,
GWCA_InvPla_38,GWCAInvPla2016Aug22,DAGL,1,
GWCA_InvPla_40,GWCAInvPla2006Aug18,LOLIU,3,forested old field
GWCA_InvPla_41,GWCAInvPla2006Aug18,DAGL,3,forested old field & prairie edge
GWCA_InvPla_41,GWCAInvPla2006Aug18,LOLIU,3,forested old field & prairie edge
GWCA_InvPla_42,GWCAInvPla2006Aug18,DAGL,1,forested
GWCA_InvPla_46,GWCAInvPla2006Aug18,LOLIU,4,unmowed prairie
GWCA_InvPla_46,GWCAInvPla2016Aug22,DAGL,1,
GWCA_InvPla_47,GWCAInvPla2006Aug18,DAGL,2,prairie
GWCA_InvPla_47,GWCAInvPla2006Aug18,LOLIU,4,prairie
GWCA_InvPla_48,GWCAInvPla2006Aug18,LOLIU,5,prairie
GWCA_InvPla_4,GWCAInvPla2016Aug22,LOPE,1,
GWCA_InvPla_57,GWCAInvPla2006Aug18,LOLIU,4,prairie
GWCA_InvPla_58,GWCAInvPla2006Aug18,LOLIU,5,forested old field and prairie edge
GWCA_InvPla_58,GWCAInvPla2016Aug22,DAGL,1,
GWCA_InvPla_59,GWCAInvPla2006Aug18,LOLIU,3,shrubby prairie
GWCA_InvPla_59,GWCAInvPla2013Jun24,LOPE,3,
GWCA_InvPla_60,GWCAInvPla2006Aug18,DAGL,2,overgrown field
GWCA_InvPla_60,GWCAInvPla2006Aug18,LOLIU,4,overgrown field
GWCA_InvPla_61,GWCAInvPla2006Aug18,DAGL,3,overgrown field
GWCA_InvPla_61,GWCAInvPla2006Aug18,LOLIU,2,overgrown field
GWCA_InvPla_64,GWCAInvPla2006Aug18,DAGL,2,prairie
GWCA_InvPla_64,GWCAInvPla2006Aug18,LOLIU,3,prairie
GWCA_InvPla_64,GWCAInvPla2020Jul20,ECCR,1,
GWCA_InvPla_66,GWCAInvPla2013Jun24,LOPE,2,
GWCA_InvPla_66,GWCAInvPla2016Aug22,DAGL,1,
GWCA_InvPla_67,GWCAInvPla2006Aug18,LOLIU,2,prairie
GWCA_InvPla_68,GWCAInvPla2006Aug18,DAGL,2,prairie
GWCA_InvPla_68,GWCAInvPla2006Aug18,LOLIU,3,prairie
GWCA_InvPla_69,GWCAInvPla2006Aug18,LOLIU,5,prairie
GWCA_InvPla_70,GWCAInvPla2006Aug18,ABTH,1,prairie
GWCA_InvPla_70,GWCAInvPla2006Aug18,SORO,1,
GWCA_InvPla_70,GWCAInvPla2013Jun24,LOPE,2,
GWCA_InvPla_70,GWCAInvPla2016Aug22,DAGL,1,
GWCA_InvPla_72,GWCAInvPla2006Aug18,DAGL,2,prairie
GWCA_InvPla_72,GWCAInvPla2020Jul20,BRAR5,1,
GWCA_InvPla_73,GWCAInvPla2006Aug18,DAGL,1,prairie
GWCA_InvPla_73,GWCAInvPla2016Aug22,DAGL,1,
GWCA_InvPla_73,GWCAInvPla2020Jul20,BRAR5,2,
GWCA_InvPla_78,GWCAInvPla2020Jul20,BRAR5,1,
GWCA_InvPla_80,GWCAInvPla2013Jun24,LOPE,2,
GWCA_InvPla_80,GWCAInvPla2020Jul20,BRAR5,2,
GWCA_InvPla_83,GWCAInvPla2006Aug18,DAGL,1,prairie
GWCA_InvPla_84,GWCAInvPla2006Aug18,DAGL,1,prairie
GWCA_InvPla_87,GWCAInvPla2013Jun24,LOPE,2,
GWCA_InvPla_88,GWCAInvPla2006Aug18,COAR4,1,prairie
GWCA_InvPla_90,GWCAInvPla2006Aug18,LOLIU,6,prairie
GWCA_InvPla_91,GWCAInvPla2006Aug18,LOLIU,6,prairie
GWCA_InvPla_91,GWCAInvPla2013Jun24,LOPE,2,
GWCA_InvPla_92,GWCAInvPla2006Aug18,LOLIU,6,prairie
GWCA_InvPla_93,GWCAInvPla2013Jun24,LOPE,2,
GWCA_InvPla_94,GWCAInvPla2006Aug18,LOLIU,6,prairie
GWCA_InvPla_95,GWCAInvPla2006Aug18,LOLIU,7,prairie
GWCA_InvPla_96,GWCAInvPla2006Aug18,LOLIU,6,prairie
GWCA_InvPla_97,GWCAInvPla2006Aug18,COAR4,1,prairie
HEHO_InvPla_10,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_10,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_10,HEHOInvPla2013Jul29,ELAEA,2,
HEHO_InvPla_10,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_11,HEHOInvPla2006Jul08,DAGL,1,
HEHO_InvPla_11,HEHOInvPla2006Jul08,LONIC,1,shrub
HEHO_InvPla_11,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_11,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_12,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_12,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_12,HEHOInvPla2013Jul29,DAGL,1,
HEHO_InvPla_12,HEHOInvPla2013Jul29,ELAEA,2,
HEHO_InvPla_13,HEHOInvPla2006Jul08,DAGL,1,
HEHO_InvPla_13,HEHOInvPla2006Jul08,LONIC,3,shrub
HEHO_InvPla_13,HEHOInvPla2009Jul21,LONIC,4,
HEHO_InvPla_14,HEHOInvPla2006Jul08,LONIC,4,shrub
HEHO_InvPla_14,HEHOInvPla2009Jul21,LONIC,5,
HEHO_InvPla_14,HEHOInvPla2013Jul29,ELAEA,3,
HEHO_InvPla_14,HEHOInvPla2013Jul29,LONIC,1,
HEHO_InvPla_14,HEHOInvPla2013Jul29,PHPR3,2,
HEHO_InvPla_15,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_15,HEHOInvPla2006Jul08,LONIC,1,shrub
HEHO_InvPla_15,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_15,HEHOInvPla2013Jul29,DAGL,1,
HEHO_InvPla_15,HEHOInvPla2013Jul29,ELAEA,2,
HEHO_InvPla_15,HEHOInvPla2013Jul29,PHPR3,2,
HEHO_InvPla_16,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_16,HEHOInvPla2009Jul21,PHPR3,1,
HEHO_InvPla_16,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_16,HEHOInvPla2013Jul29,PHPR3,1,
HEHO_InvPla_17,HEHOInvPla2006Jul08,ELAEA,1,
HEHO_InvPla_17,HEHOInvPla2006Jul08,LONIC,4,shrub
HEHO_InvPla_17,HEHOInvPla2009Jul21,LONIC,5,
HEHO_InvPla_17,HEHOInvPla2013Jul29,LONIC,1,
HEHO_InvPla_18,HEHOInvPla2006Jul08,LONIC,4,shrub
HEHO_InvPla_18,HEHOInvPla2009Jul21,LONIC,5,
HEHO_InvPla_18,HEHOInvPla2013Jul29,ELAEA,1,
HEHO_InvPla_18,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_19,HEHOInvPla2006Jul08,ELAEA,3,
HEHO_InvPla_19,HEHOInvPla2006Jul08,LONIC,4,shrub
HEHO_InvPla_19,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_19,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_19,HEHOInvPla2013Jul29,PHPR3,1,
HEHO_InvPla_1,HEHOInvPla2013Jul29,LONIC,1,
HEHO_InvPla_1,HEHOInvPla2013Jul29,PHPR3,1,
HEHO_InvPla_20,HEHOInvPla2006Jul08,LONIC,3,shrub
HEHO_InvPla_20,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_20,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_21,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_21,HEHOInvPla2009Jul21,LONIC,1,
HEHO_InvPla_21,HEHOInvPla2013Jul29,ELAEA,2,
HEHO_InvPla_21,HEHOInvPla2013Jul29,LONIC,1,
HEHO_InvPla_21,HEHOInvPla2013Jul29,PHPR3,1,
HEHO_InvPla_22,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_22,HEHOInvPla2006Jul08,LONIC,4,shrub
HEHO_InvPla_22,HEHOInvPla2009Jul21,LONIC,4,
HEHO_InvPla_22,HEHOInvPla2013Jul29,LONIC,1,
HEHO_InvPla_23,HEHOInvPla2006Jul08,LONIC,4,shrub
HEHO_InvPla_23,HEHOInvPla2009Jul21,LONIC,4,
HEHO_InvPla_23,HEHOInvPla2013Jul29,ELAEA,1,
HEHO_InvPla_23,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_23,HEHOInvPla2013Jul29,NECA2,1,
HEHO_InvPla_24,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_24,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_24,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_24,HEHOInvPla2013Jul29,ELAEA,3,
HEHO_InvPla_24,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_25,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_25,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_25,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_25,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_25,HEHOInvPla2013Jul29,NECA2,1,
HEHO_InvPla_26,HEHOInvPla2013Jul29,ELAEA,1,
HEHO_InvPla_26,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_27,HEHOInvPla2006Jul08,LONIC,3,shrub
HEHO_InvPla_27,HEHOInvPla2009Jul21,LONIC,4,
HEHO_InvPla_27,HEHOInvPla2013Jul29,ELAEA,1,
HEHO_InvPla_27,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_28,HEHOInvPla2006Jul08,LONIC,3,shrub
HEHO_InvPla_28,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_28,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_29,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_29,HEHOInvPla2006Jul08,LONIC,1,shrub
HEHO_InvPla_29,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_2,HEHOInvPla2006Jul08,DAGL,1,
HEHO_InvPla_2,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_30,HEHOInvPla2006Jul08,ELAEA,3,
HEHO_InvPla_30,HEHOInvPla2006Jul08,LONIC,3,shrub
HEHO_InvPla_30,HEHOInvPla2009Jul21,LONIC,2,
HEHO_InvPla_30,HEHOInvPla2013Jul29,ELAEA,1,
HEHO_InvPla_30,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_31,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_31,HEHOInvPla2006Jul08,LONIC,1,shrub
HEHO_InvPla_32,HEHOInvPla2006Jul08,ELAEA,1,
HEHO_InvPla_32,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_32,HEHOInvPla2009Jul21,LONIC,1,
HEHO_InvPla_33,HEHOInvPla2006Jul08,DAGL,1,
HEHO_InvPla_33,HEHOInvPla2006Jul08,ELAEA,3,
HEHO_InvPla_33,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_33,HEHOInvPla2009Jul21,LONIC,3,
HEHO_InvPla_33,HEHOInvPla2013Jul29,ELAEA,2,
HEHO_InvPla_33,HEHOInvPla2013Jul29,GLTR,2,
HEHO_InvPla_33,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_33,HEHOInvPla2013Jul29,NECA2,1,
HEHO_InvPla_33,HEHOInvPla2013Jul29,PHPR3,2,
HEHO_InvPla_34,HEHOInvPla2013Jul29,ELAEA,2,
HEHO_InvPla_35,HEHOInvPla2006Jul08,ELAEA,1,
HEHO_InvPla_35,HEHOInvPla2009Jul21,LONIC,1,
HEHO_InvPla_35,HEHOInvPla2013Jul29,LONIC,1,
HEHO_InvPla_36,HEHOInvPla2009Jul21,LONIC,1,
HEHO_InvPla_36,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_37,HEHOInvPla2009Jul21,LONIC,2,
HEHO_InvPla_37,HEHOInvPla2013Jul29,ELAEA,1,
HEHO_InvPla_38,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_38,HEHOInvPla2009Jul21,LONIC,2,
HEHO_InvPla_38,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_39,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_39,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_39,HEHOInvPla2009Jul21,LONIC,2,
HEHO_InvPla_39,HEHOInvPla2013Jul29,LONIC,1,
HEHO_InvPla_3,HEHOInvPla2006Jul08,DAGL,1,
HEHO_InvPla_3,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_3,HEHOInvPla2013Jul29,COMA2,3,
HEHO_InvPla_40,HEHOInvPla2006Jul08,ELAEA,2,
HEHO_InvPla_40,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_41,HEHOInvPla2006Jul08,LONIC,1,shrub
HEHO_InvPla_41,HEHOInvPla2013Jul29,LONIC,2,
HEHO_InvPla_42,HEHOInvPla2006Jul08,LONIC,1,shrub
HEHO_InvPla_42,HEHOInvPla2009Jul21,LONIC,1,
HEHO_InvPla_43,HEHOInvPla2006Jul08,LONIC,2,shrub
HEHO_InvPla_43,HEHOInvPla2009Jul21,LONIC,2,
HEHO_InvPla_43,HEHOInvPla2013Jul29,LONIC,3,
HEHO_InvPla_44,HEHOInvPla2013Jul29,TRDU,1,
HEHO_InvPla_45,HEHOInvPla2006Jul08,ELAEA,2,
