ID,LocationID,PeriodID,CommonName,ScientificName,CoverClass,MidRange
33519,WICR_InvPla_69,WICRInvPla2020Jul14,cheatgrass,Bromus tectorum,2,5.0
33520,WICR_InvPla_69,WICRInvPla2016Jul20,nodding plumeless thistle,Carduus nutans,1,0.5
33521,WICR_InvPla_69,WICRInvPla2006Aug22,nodding plumeless thistle,Carduus nutans,1,0.5
33522,WICR_InvPla_69,WICRInvPla2013Jun17,Queen Anne's lace,Daucus carota,2,5.0
33523,WICR_InvPla_69,WICRInvPla2016Jul20,Queen Anne's lace,Daucus carota,1,0.5
33524,WICR_InvPla_69,WICRInvPla2020Jul14,Queen Anne's lace,Daucus carota,3,30.0
33525,WICR_InvPla_69,WICRInvPla2020Jul14,winter creeper,Euonymus fortunei,1,0.5
33526,WICR_InvPla_69,WICRInvPla2016Jul20,eastern redcedar,Juniperus virginiana,2,5.0
33527,WICR_InvPla_69,WICRInvPla2020Jul14,eastern redcedar,Juniperus virginiana,2,5.0
33528,WICR_InvPla_69,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,2,5.0
33529,WICR_InvPla_69,WICRInvPla2013Jun17,sericea lespedeza,Lespedeza cuneata,2,5.0
33530,WICR_InvPla_69,WICRInvPla2006Aug22,sericea lespedeza,Lespedeza cuneata,3,30.0
33531,WICR_InvPla_69,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,4,75.0
33532,WICR_InvPla_69,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,3,30.0
33533,WICR_InvPla_69,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,1,0.5
33534,WICR_InvPla_69,WICRInvPla2020Jul14,Kentucky bluegrass,Poa pratensis,1,0.5
33535,WICR_InvPla_69,WICRInvPla2006Aug22,sulphur cinquefoil,Potentilla recta,1,0.5
33536,WICR_InvPla_69,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5.0
33537,WICR_InvPla_69,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5.0
33538,WICR_InvPla_69,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,3,30.0
33539,WICR_InvPla_69,WICRInvPla2020Jul14,spreading hedgeparsley,Torilis arvensis,1,0.5
33540,WICR_InvPla_69,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30.0
33541,WICR_InvPla_69,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,1,0.5
33542,WICR_InvPla_69,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,3,30.0
33543,WICR_InvPla_69,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,3,30.0
33544,WICR_InvPla_69,WICRInvPla2006Aug22,common mullein,Verbascum thapsus,1,0.5
33545,WICR_InvPla_69,WICRInvPla2016Jul20,common mullein,Verbascum thapsus,1,0.5
33546,WICR_InvPla_7,WICRInvPla2006Aug22,ryegrass sp.,Lolium,3,30.0
33547,WICR_InvPla_7,WICRInvPla2016Jul20,smooth brome,Bromus inermis,3,30.0
33548,WICR_InvPla_7,WICRInvPla2006Aug22,smooth brome,Bromus inermis,4,75.0
33549,WICR_InvPla_7,WICRInvPla2020Jul14,smooth brome,Bromus inermis,3,30.0
33550,WICR_InvPla_7,WICRInvPla2020Jul14,bald brome. spiked brome,Bromus racemosus,6,750.0
33551,WICR_InvPla_7,WICRInvPla2006Aug22,bald brome. spiked brome,Bromus racemosus,5,300.0
33552,WICR_InvPla_7,WICRInvPla2016Jul20,bald brome. spiked brome,Bromus racemosus,5,300.0
33553,WICR_InvPla_7,WICRInvPla2013Jun17,bald brome. spiked brome,Bromus racemosus,5,300.0
33554,WICR_InvPla_7,WICRInvPla2013Jun17,poverty brome,Bromus sterilis,5,300.0
33555,WICR_InvPla_7,WICRInvPla2020Jul14,cheatgrass,Bromus tectorum,3,30.0
33556,WICR_InvPla_7,WICRInvPla2013Jun17,nodding plumeless thistle,Carduus nutans,1,0.5
33557,WICR_InvPla_7,WICRInvPla2020Jul14,Queen Anne's lace,Daucus carota,2,5.0
33558,WICR_InvPla_7,WICRInvPla2016Jul20,Queen Anne's lace,Daucus carota,1,0.5
33559,WICR_InvPla_7,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,4,75.0
33560,WICR_InvPla_7,WICRInvPla2013Jun17,sericea lespedeza,Lespedeza cuneata,4,75.0
33561,WICR_InvPla_7,WICRInvPla2006Aug22,sericea lespedeza,Lespedeza cuneata,4,75.0
33562,WICR_InvPla_7,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,6,750.0
33563,WICR_InvPla_7,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,3,30.0
33564,WICR_InvPla_7,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,1,0.5
33565,WICR_InvPla_7,WICRInvPla2020Jul14,yellow sweetclover,Melilotus officinalis,2,5.0
33566,WICR_InvPla_7,WICRInvPla2016Jul20,yellow sweetclover,Melilotus officinalis,1,0.5
33567,WICR_InvPla_7,WICRInvPla2006Aug22,white mulberry,Morus alba,2,5.0
33568,WICR_InvPla_7,WICRInvPla2016Jul20,white mulberry,Morus alba,1,0.5
33569,WICR_InvPla_7,WICRInvPla2016Jul20,Kentucky bluegrass,Poa pratensis,1,0.5
33570,WICR_InvPla_7,WICRInvPla2020Jul14,Kentucky bluegrass,Poa pratensis,3,30.0
33571,WICR_InvPla_7,WICRInvPla2020Jul14,sulphur cinquefoil,Potentilla recta,1,0.5
33572,WICR_InvPla_7,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300.0
33573,WICR_InvPla_7,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5.0
33574,WICR_InvPla_7,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,5,300.0
33575,WICR_InvPla_7,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30.0
33576,WICR_InvPla_7,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,4,75.0
33577,WICR_InvPla_7,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,5,300.0
33578,WICR_InvPla_7,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30.0
33579,WICR_InvPla_7,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,3,30.0
33580,WICR_InvPla_7,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,2,5.0
33581,WICR_InvPla_7,WICRInvPla2020Jul14,spreading hedgeparsley,Torilis arvensis,3,30.0
33582,WICR_InvPla_7,WICRInvPla2016Jul20,spreading hedgeparsley,Torilis arvensis,2,5.0
33583,WICR_InvPla_7,WICRInvPla2013Jun17,spreading hedgeparsley,Torilis arvensis,2,5.0
33584,WICR_InvPla_7,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,1,0.5
33585,WICR_InvPla_7,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,3,30.0
33586,WICR_InvPla_7,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,5,300.0
33587,WICR_InvPla_7,WICRInvPla2016Jul20,common mullein,Verbascum thapsus,1,0.5
33588,WICR_InvPla_70,WICRInvPla2006Aug22,Orchardgrass,Dactylis glomerata,2,5.0
33589,WICR_InvPla_70,WICRInvPla2006Aug22,ryegrass sp.,Lolium,6,750.0
33590,WICR_InvPla_70,WICRInvPla2020Jul14,smooth brome,Bromus inermis,4,75.0
33591,WICR_InvPla_70,WICRInvPla2013Jun17,smooth brome,Bromus inermis,4,75.0
33592,WICR_InvPla_70,WICRInvPla2020Jul14,bald brome. spiked brome,Bromus racemosus,5,300.0
33593,WICR_InvPla_70,WICRInvPla2016Jul20,bald brome. spiked brome,Bromus racemosus,2,5.0
33594,WICR_InvPla_70,WICRInvPla2020Jul14,Queen Anne's lace,Daucus carota,3,30.0
33595,WICR_InvPla_70,WICRInvPla2020Jul14,winter creeper,Euonymus fortunei,3,30.0
33596,WICR_InvPla_70,WICRInvPla2020Jul14,eastern redcedar,Juniperus virginiana,2,5.0
33597,WICR_InvPla_70,WICRInvPla2013Jun17,sericea lespedeza,Lespedeza cuneata,2,5.0
33598,WICR_InvPla_70,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,2,5.0
33599,WICR_InvPla_70,WICRInvPla2006Aug22,sericea lespedeza,Lespedeza cuneata,7,3000.0
33600,WICR_InvPla_70,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,6,750.0
33601,WICR_InvPla_70,WICRInvPla2020Jul14,European privet,Ligustrum vulgare,2,5.0
33602,WICR_InvPla_70,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,2,5.0
33603,WICR_InvPla_70,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,3,30.0
33604,WICR_InvPla_70,WICRInvPla2013Jun17,Japanese honeysuckle,Lonicera japonica,2,5.0
33605,WICR_InvPla_70,WICRInvPla2020Jul14,osage orange,Maclura pomifera,3,30.0
33606,WICR_InvPla_70,WICRInvPla2006Aug22,osage orange,Maclura pomifera,2,5.0
33607,WICR_InvPla_70,WICRInvPla2016Jul20,osage orange,Maclura pomifera,2,5.0
33608,WICR_InvPla_70,WICRInvPla2013Jun17,osage orange,Maclura pomifera,2,5.0
33609,WICR_InvPla_70,WICRInvPla2013Jun17,yellow sweetclover,Melilotus officinalis,1,0.5
33610,WICR_InvPla_70,WICRInvPla2013Jun17,Kentucky bluegrass,Poa pratensis,5,300.0
33611,WICR_InvPla_70,WICRInvPla2016Jul20,Kentucky bluegrass,Poa pratensis,4,75.0
33612,WICR_InvPla_70,WICRInvPla2020Jul14,Kentucky bluegrass,Poa pratensis,3,30.0
33613,WICR_InvPla_70,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75.0
33614,WICR_InvPla_70,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5.0
33615,WICR_InvPla_70,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5.0
33616,WICR_InvPla_70,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,5,300.0
33617,WICR_InvPla_70,WICRInvPla2020Jul14,spreading hedgeparsley,Torilis arvensis,1,0.5
33618,WICR_InvPla_70,WICRInvPla2013Jun17,spreading hedgeparsley,Torilis arvensis,2,5.0
33619,WICR_InvPla_70,WICRInvPla2016Jul20,spreading hedgeparsley,Torilis arvensis,1,0.5
33620,WICR_InvPla_70,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30.0
33621,WICR_InvPla_70,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,2,5.0
33622,WICR_InvPla_70,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,2,5.0
33623,WICR_InvPla_70,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,2,5.0
33624,WICR_InvPla_70,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,4,75.0
33625,WICR_InvPla_70,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,7,3000.0
33626,WICR_InvPla_70,WICRInvPla2006Aug22,common mullein,Verbascum thapsus,2,5.0
33627,WICR_InvPla_70,WICRInvPla2020Jul14,common mullein,Verbascum thapsus,2,5.0
33628,WICR_InvPla_71,WICRInvPla2006Aug22,ryegrass sp.,Lolium,6,750.0
33629,WICR_InvPla_71,WICRInvPla2016Jul20,Orchardgrass,Dactylis glomerata,2,5.0
33630,WICR_InvPla_71,WICRInvPla2016Jul20,tree of heaven,Ailanthus altissima,1,0.5
33631,WICR_InvPla_71,WICRInvPla2020Jul14,bald brome. spiked brome,Bromus racemosus,4,75.0
33632,WICR_InvPla_71,WICRInvPla2006Aug22,bald brome. spiked brome,Bromus racemosus,5,300.0
33633,WICR_InvPla_71,WICRInvPla2013Jun17,bald brome. spiked brome,Bromus racemosus,5,300.0
33634,WICR_InvPla_71,WICRInvPla2016Jul20,poverty brome,Bromus sterilis,2,5.0
33635,WICR_InvPla_71,WICRInvPla2016Jul20,cheatgrass,Bromus tectorum,3,30.0
33636,WICR_InvPla_71,WICRInvPla2013Jun17,cheatgrass,Bromus tectorum,3,30.0
33637,WICR_InvPla_71,WICRInvPla2013Jun17,nodding plumeless thistle,Carduus nutans,2,5.0
33638,WICR_InvPla_71,WICRInvPla2020Jul14,winter creeper,Euonymus fortunei,3,30.0
33639,WICR_InvPla_71,WICRInvPla2016Jul20,eastern redcedar,Juniperus virginiana,2,5.0
33640,WICR_InvPla_71,WICRInvPla2020Jul14,eastern redcedar,Juniperus virginiana,2,5.0
33641,WICR_InvPla_71,WICRInvPla2013Jun17,sericea lespedeza,Lespedeza cuneata,3,30.0
33642,WICR_InvPla_71,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,6,750.0
33643,WICR_InvPla_71,WICRInvPla2006Aug22,sericea lespedeza,Lespedeza cuneata,9,3000.0
33644,WICR_InvPla_71,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,5,300.0
33645,WICR_InvPla_71,WICRInvPla2020Jul14,European privet,Ligustrum vulgare,2,5.0
33646,WICR_InvPla_71,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,2,5.0
33647,WICR_InvPla_71,WICRInvPla2013Jun17,Japanese honeysuckle,Lonicera japonica,3,30.0
33648,WICR_InvPla_71,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,5,300.0
33649,WICR_InvPla_71,WICRInvPla2020Jul14,Amur honeysuckle,Lonicera maackii,2,5.0
33650,WICR_InvPla_71,WICRInvPla2020Jul14,osage orange,Maclura pomifera,3,30.0
33651,WICR_InvPla_71,WICRInvPla2016Jul20,osage orange,Maclura pomifera,2,5.0
33652,WICR_InvPla_71,WICRInvPla2016Jul20,Kentucky bluegrass,Poa pratensis,4,75.0
33653,WICR_InvPla_71,WICRInvPla2013Jun17,Kentucky bluegrass,Poa pratensis,3,30.0
33654,WICR_InvPla_71,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,3,30.0
33655,WICR_InvPla_71,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75.0
33656,WICR_InvPla_71,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75.0
33657,WICR_InvPla_71,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30.0
33658,WICR_InvPla_71,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5.0
33659,WICR_InvPla_71,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,3,30.0
33660,WICR_InvPla_71,WICRInvPla2013Jun17,spreading hedgeparsley,Torilis arvensis,2,5.0
33661,WICR_InvPla_71,WICRInvPla2020Jul14,spreading hedgeparsley,Torilis arvensis,2,5.0
33662,WICR_InvPla_71,WICRInvPla2006Aug22,erect hedgeparsley,Torilis japonica,2,5.0
33663,WICR_InvPla_71,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,4,75.0
33664,WICR_InvPla_71,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,3,30.0
33665,WICR_InvPla_71,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,3,30.0
33666,WICR_InvPla_71,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,3,30.0
33667,WICR_InvPla_71,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,4,75.0
33668,WICR_InvPla_71,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,4,75.0
33669,WICR_InvPla_71,WICRInvPla2016Jul20,common mullein,Verbascum thapsus,1,0.5
33670,WICR_InvPla_71,WICRInvPla2013Jun17,common mullein,Verbascum thapsus,3,30.0
33671,WICR_InvPla_71,WICRInvPla2006Aug22,common mullein,Verbascum thapsus,2,5.0
33672,WICR_InvPla_73,WICRInvPla2006Aug22,Orchardgrass,Dactylis glomerata,2,5.0
33673,WICR_InvPla_73,WICRInvPla2020Jul14,bald brome. spiked brome,Bromus racemosus,1,0.5
33674,WICR_InvPla_73,WICRInvPla2006Aug22,bald brome. spiked brome,Bromus racemosus,2,5.0
33675,WICR_InvPla_73,WICRInvPla2016Jul20,bald brome. spiked brome,Bromus racemosus,3,30.0
33676,WICR_InvPla_73,WICRInvPla2016Jul20,poverty brome,Bromus sterilis,4,75.0
33677,WICR_InvPla_73,WICRInvPla2006Aug22,poverty brome,Bromus sterilis,2,5.0
33678,WICR_InvPla_73,WICRInvPla2013Jun17,poverty brome,Bromus sterilis,5,300.0
33679,WICR_InvPla_73,WICRInvPla2016Jul20,winter creeper,Euonymus fortunei,1,0.5
33680,WICR_InvPla_73,WICRInvPla2020Jul14,winter creeper,Euonymus fortunei,1,0.5
33681,WICR_InvPla_73,WICRInvPla2016Jul20,eastern redcedar,Juniperus virginiana,2,5.0
33682,WICR_InvPla_73,WICRInvPla2020Jul14,eastern redcedar,Juniperus virginiana,1,0.5
33683,WICR_InvPla_73,WICRInvPla2013Jun17,Japanese honeysuckle,Lonicera japonica,2,5.0
33684,WICR_InvPla_73,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,2,5.0
33685,WICR_InvPla_73,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,1,0.5
33686,WICR_InvPla_73,WICRInvPla2020Jul14,spreading hedgeparsley,Torilis arvensis,1,0.5
33687,WICR_InvPla_73,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,2,5.0
33688,WICR_InvPla_73,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,1,0.5
33689,WICR_InvPla_73,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,3,30.0
33690,WICR_InvPla_74,WICRInvPla2006Aug22,ryegrass sp.,Lolium,3,30.0
33691,WICR_InvPla_74,WICRInvPla2013Jun17,bald brome. spiked brome,Bromus racemosus,5,300.0
33692,WICR_InvPla_74,WICRInvPla2020Jul14,bald brome. spiked brome,Bromus racemosus,3,30.0
33693,WICR_InvPla_74,WICRInvPla2006Aug22,bald brome. spiked brome,Bromus racemosus,5,300.0
33694,WICR_InvPla_74,WICRInvPla2013Jun17,poverty brome,Bromus sterilis,4,75.0
33695,WICR_InvPla_74,WICRInvPla2020Jul14,poverty brome,Bromus sterilis,1,0.5
33696,WICR_InvPla_74,WICRInvPla2013Jun17,Queen Anne's lace,Daucus carota,2,5.0
33697,WICR_InvPla_74,WICRInvPla2020Jul14,Queen Anne's lace,Daucus carota,1,0.5
33698,WICR_InvPla_74,WICRInvPla2006Aug22,autumn olive,Elaeagnus umbellata,2,5.0
33699,WICR_InvPla_74,WICRInvPla2006Aug22,winter creeper,Euonymus fortunei,1,0.5
33700,WICR_InvPla_74,WICRInvPla2013Jun17,eastern redcedar,Juniperus virginiana,2,5.0
33701,WICR_InvPla_74,WICRInvPla2020Jul14,eastern redcedar,Juniperus virginiana,2,5.0
33702,WICR_InvPla_74,WICRInvPla2016Jul20,eastern redcedar,Juniperus virginiana,3,30.0
33703,WICR_InvPla_74,WICRInvPla2006Aug22,sericea lespedeza,Lespedeza cuneata,4,75.0
33704,WICR_InvPla_74,WICRInvPla2013Jun17,sericea lespedeza,Lespedeza cuneata,4,75.0
33705,WICR_InvPla_74,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,1,0.5
33706,WICR_InvPla_74,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,2,5.0
33707,WICR_InvPla_74,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,1,0.5
33708,WICR_InvPla_74,WICRInvPla2006Aug22,Japanese honeysuckle,Lonicera japonica,3,30.0
33709,WICR_InvPla_74,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,2,5.0
33710,WICR_InvPla_74,WICRInvPla2013Jun17,Japanese honeysuckle,Lonicera japonica,2,5.0
33711,WICR_InvPla_74,WICRInvPla2006Aug22,osage orange,Maclura pomifera,4,75.0
33712,WICR_InvPla_74,WICRInvPla2016Jul20,osage orange,Maclura pomifera,4,75.0
33713,WICR_InvPla_74,WICRInvPla2006Aug22,Canada bluegrass,Poa compressa,2,5.0
33714,WICR_InvPla_74,WICRInvPla2016Jul20,Kentucky bluegrass,Poa pratensis,2,5.0
33715,WICR_InvPla_74,WICRInvPla2013Jun17,Kentucky bluegrass,Poa pratensis,3,30.0
33716,WICR_InvPla_74,WICRInvPla2020Jul14,Kentucky bluegrass,Poa pratensis,2,5.0
33717,WICR_InvPla_74,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30.0
33718,WICR_InvPla_74,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75.0
33719,WICR_InvPla_74,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30.0
33720,WICR_InvPla_74,WICRInvPla2013Jun17,spreading hedgeparsley,Torilis arvensis,1,0.5
33721,WICR_InvPla_74,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,3,30.0
33722,WICR_InvPla_74,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,2,5.0
33723,WICR_InvPla_74,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,2,5.0
33724,WICR_InvPla_74,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,2,5.0
33725,WICR_InvPla_74,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5.0
33726,WICR_InvPla_74,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,2,5.0
33727,WICR_InvPla_75,WICRInvPla2020Jul14,bald brome. spiked brome,Bromus racemosus,2,5.0
33728,WICR_InvPla_75,WICRInvPla2006Aug22,bald brome. spiked brome,Bromus racemosus,5,300.0
33729,WICR_InvPla_75,WICRInvPla2013Jun17,bald brome. spiked brome,Bromus racemosus,4,75.0
33730,WICR_InvPla_75,WICRInvPla2013Jun17,nodding plumeless thistle,Carduus nutans,1,0.5
33731,WICR_InvPla_75,WICRInvPla2013Jun17,Oriental bittersweet,Celastrus orbiculatus,1,0.5
33732,WICR_InvPla_75,WICRInvPla2020Jul14,winter creeper,Euonymus fortunei,1,0.5
33733,WICR_InvPla_75,WICRInvPla2016Jul20,eastern redcedar,Juniperus virginiana,5,300.0
33734,WICR_InvPla_75,WICRInvPla2013Jun17,eastern redcedar,Juniperus virginiana,3,30.0
33735,WICR_InvPla_75,WICRInvPla2013Jun17,sericea lespedeza,Lespedeza cuneata,3,30.0
33736,WICR_InvPla_75,WICRInvPla2006Aug22,sericea lespedeza,Lespedeza cuneata,6,750.0
33737,WICR_InvPla_75,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,1,0.5
33738,WICR_InvPla_75,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,1,0.5
33739,WICR_InvPla_75,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,2,5.0
33740,WICR_InvPla_75,WICRInvPla2013Jun17,Japanese honeysuckle,Lonicera japonica,4,75.0
33741,WICR_InvPla_75,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,3,30.0
33742,WICR_InvPla_75,WICRInvPla2006Aug22,Japanese honeysuckle,Lonicera japonica,3,30.0
33743,WICR_InvPla_75,WICRInvPla2020Jul14,osage orange,Maclura pomifera,2,5.0
33744,WICR_InvPla_75,WICRInvPla2016Jul20,osage orange,Maclura pomifera,4,75.0
33745,WICR_InvPla_75,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30.0
33746,WICR_InvPla_75,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75.0
33747,WICR_InvPla_75,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,4,75.0
33748,WICR_InvPla_75,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,3,30.0
33749,WICR_InvPla_75,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,2,5.0
33750,WICR_InvPla_75,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,2,5.0
33751,WICR_InvPla_76,WICRInvPla2020Jul14,bald brome. spiked brome,Bromus racemosus,2,5.0
33752,WICR_InvPla_76,WICRInvPla2016Jul20,bald brome. spiked brome,Bromus racemosus,2,5.0
33753,WICR_InvPla_76,WICRInvPla2006Aug22,poverty brome,Bromus sterilis,2,5.0
33754,WICR_InvPla_76,WICRInvPla2013Jun17,poverty brome,Bromus sterilis,4,75.0
33755,WICR_InvPla_76,WICRInvPla2016Jul20,common St. Johnswort,Hypericum perforatum,1,0.5
33756,WICR_InvPla_76,WICRInvPla2013Jun17,eastern redcedar,Juniperus virginiana,3,30.0
33757,WICR_InvPla_76,WICRInvPla2016Jul20,eastern redcedar,Juniperus virginiana,5,300.0
33758,WICR_InvPla_76,WICRInvPla2020Jul14,eastern redcedar,Juniperus virginiana,4,75.0
33759,WICR_InvPla_76,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,1,0.5
33760,WICR_InvPla_76,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,2,5.0
33761,WICR_InvPla_76,WICRInvPla2006Aug22,Japanese honeysuckle,Lonicera japonica,2,5.0
33762,WICR_InvPla_76,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,2,5.0
33763,WICR_InvPla_76,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,1,0.5
33764,WICR_InvPla_76,WICRInvPla2013Jun17,Japanese honeysuckle,Lonicera japonica,2,5.0
33765,WICR_InvPla_76,WICRInvPla2020Jul14,osage orange,Maclura pomifera,2,5.0
33766,WICR_InvPla_76,WICRInvPla2013Jun17,osage orange,Maclura pomifera,2,5.0
33767,WICR_InvPla_76,WICRInvPla2016Jul20,osage orange,Maclura pomifera,4,75.0
33768,WICR_InvPla_76,WICRInvPla2006Aug22,osage orange,Maclura pomifera,3,30.0
33769,WICR_InvPla_76,WICRInvPla2020Jul14,Kentucky bluegrass,Poa pratensis,1,0.5
33770,WICR_InvPla_76,WICRInvPla2020Jul14,spreading hedgeparsley,Torilis arvensis,1,0.5
33771,WICR_InvPla_76,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,1,0.5
33772,WICR_InvPla_76,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,2,5.0
33773,WICR_InvPla_77,WICRInvPla2006Aug22,poverty brome,Bromus sterilis,2,5.0
33774,WICR_InvPla_77,WICRInvPla2016Jul20,poverty brome,Bromus sterilis,2,5.0
33775,WICR_InvPla_77,WICRInvPla2013Jun17,poverty brome,Bromus sterilis,3,30.0
33776,WICR_InvPla_77,WICRInvPla2020Jul14,nodding plumeless thistle,Carduus nutans,2,5.0
33777,WICR_InvPla_77,WICRInvPla2016Jul20,Queen Anne's lace,Daucus carota,1,0.5
33778,WICR_InvPla_77,WICRInvPla2020Jul14,Queen Anne's lace,Daucus carota,2,5.0
33779,WICR_InvPla_77,WICRInvPla2016Jul20,eastern redcedar,Juniperus virginiana,6,750.0
33780,WICR_InvPla_77,WICRInvPla2013Jun17,eastern redcedar,Juniperus virginiana,5,300.0
33781,WICR_InvPla_77,WICRInvPla2020Jul14,eastern redcedar,Juniperus virginiana,3,30.0
33782,WICR_InvPla_77,WICRInvPla2020Jul14,sericea lespedeza,Lespedeza cuneata,1,0.5
33783,WICR_InvPla_77,WICRInvPla2016Jul20,sericea lespedeza,Lespedeza cuneata,1,0.5
33784,WICR_InvPla_77,WICRInvPla2006Aug22,sericea lespedeza,Lespedeza cuneata,2,5.0
33785,WICR_InvPla_77,WICRInvPla2006Aug22,Japanese honeysuckle,Lonicera japonica,1,0.5
33786,WICR_InvPla_77,WICRInvPla2016Jul20,Japanese honeysuckle,Lonicera japonica,1,0.5
33787,WICR_InvPla_77,WICRInvPla2013Jun17,Japanese honeysuckle,Lonicera japonica,2,5.0
33788,WICR_InvPla_77,WICRInvPla2020Jul14,Japanese honeysuckle,Lonicera japonica,2,5.0
